OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
595,2020,2108702,Pio XII,MA,REGIÃO NORDESTE,0.04103421,0.00855199,0.00014849,0,0,0.02070169,0,0.07043636,1.17808951227582,0.0443856082790842
596,2020,2108801,Pirapemas,MA,REGIÃO NORDESTE,0.04789653,0.00609838,0,0,0,0.0191984,0,0.07319331,1.27381578785343,0.0560743917999474
597,2020,2108900,Poção de Pedras,MA,REGIÃO NORDESTE,0.01930279,0.01176358,6.11e-06,0,0,0.03984199,0.00132618,0.07224065,1.66922898351437,0.0784147357290418
598,2020,2109007,Porto Franco,MA,REGIÃO NORDESTE,0.10745916,0.00503349,0.00355956,0.00057989,0,0.07321519,0.10739114,0.29723843,2.56543583891505,0.11585448090764
599,2020,2109056,Porto Rico do Maranhão,MA,REGIÃO NORDESTE,0.00934197,0.00413057,0,0,0,0.00127149,0,0.01474403,1.59332034674184,0.0177874387460367
600,2020,2109106,Presidente Dutra,MA,REGIÃO NORDESTE,0.05540188,0.01464991,0.00373399,3.58e-05,0,0.04573859,0.02665376,0.14621392,1.53069733774343,0.0629437223768693
601,2020,2109205,Presidente Juscelino,MA,REGIÃO NORDESTE,0.02033179,0.00757702,0,0,0,0.00095968,0.00412476,0.03299324,1.43530903198734,0.0288565499298281
602,2020,2109239,Presidente Médici,MA,REGIÃO NORDESTE,0.00814029,0.00316809,0,0,0,0.01692116,0.00554709,0.03377664,0.852720238854593,0.0355844767447014
603,2020,2109270,Presidente Sarney,MA,REGIÃO NORDESTE,0.01836501,0.01616915,0,0,0,0.00640412,0.00234133,0.0432796,1.2510200180836,0.0588895128129607
604,2020,2109304,Presidente Vargas,MA,REGIÃO NORDESTE,0.01907998,0.00644035,0,0,0,0.00280576,0,0.02832608,1.11361193512312,0.0373825861721111
605,2020,2109403,Primeira Cruz,MA,REGIÃO NORDESTE,0.0121141,0.0123499,0,0,0,0.0012559,0.00383612,0.02955602,2.0741527631587,0.111231894655604
606,2020,2109452,Raposa,MA,REGIÃO NORDESTE,0.07636205,0.01319136,0.00171637,0,0,0.00044292,0.02996237,0.12167506,0.708691365004614,0.00538934997859875
607,2020,2109502,Riachão,MA,REGIÃO NORDESTE,0.0348298,0.01043456,0.00019822,0,0,0.080642,0.33633869,0.46244326,5.43437365457646,0.522220143149466
608,2020,2109551,Ribamar Fiquene,MA,REGIÃO NORDESTE,0.01989764,0.0036882,3.958e-05,0,0,0.04001713,0.24006087,0.30370343,1.38927671059234,0.0612982719514247
609,2020,2109601,Rosário,MA,REGIÃO NORDESTE,0.06623174,0.02051543,0.00064518,0.00244946,0,0.00148491,0.00587442,0.09720114,1.5255814604834,0.0557245991649006
610,2020,2109700,Sambaíba,MA,REGIÃO NORDESTE,0.00808238,0.0026026,6.637e-05,0,0,0.01428556,0.00123787,0.02627478,3.98165701503512,0.203034282690976
611,2020,2109759,Santa Filomena do Maranhão,MA,REGIÃO NORDESTE,0.00924612,0.00611128,0,0,0,0.01489208,0,0.03024948,1.12208436353186,0.0491559146251476
612,2020,2109809,Santa Helena,MA,REGIÃO NORDESTE,0.04161666,0.02391997,2.042e-05,0.00012812,0,0.0112054,0.02644861,0.10333918,3.56024723186778,0.187684309495195
613,2020,2109908,Santa Inês,MA,REGIÃO NORDESTE,0.3344089,0.00211644,0.00133301,0,0,0.04085145,0.0006267,0.37933651,1.09946429252506,0.0310324462480203
614,2020,2110005,Santa Luzia,MA,REGIÃO NORDESTE,0.09254976,0.05041688,0.00020679,8.91e-06,0,0.15413863,0.06824894,0.36556992,3.63073273377754,0.44503016111356
615,2020,2110039,Santa Luzia do Paruá,MA,REGIÃO NORDESTE,0.02483805,0.01221897,5.69e-06,0,0,0.03847654,0.01536497,0.09090423,1.25048259733235,0.0729567482801822
616,2020,2110104,Santa Quitéria do Maranhão,MA,REGIÃO NORDESTE,0.04897615,0.01267103,2.674e-05,0,0,0.00817805,0,0.06985197,2.12232222402787,0.156039574283351
617,2020,2110203,Santa Rita,MA,REGIÃO NORDESTE,0.073408,0.02066876,0.00082972,0.00023871,0,0.01383824,0.01371595,0.12269939,1.51771557446326,0.0574717856387632
618,2020,2110237,Santana do Maranhão,MA,REGIÃO NORDESTE,0.01079535,0.0121066,0,0,0,0.00821689,0,0.03111884,1.5017757796972,0.0758329894466972
619,2020,2110278,Santo Amaro do Maranhão,MA,REGIÃO NORDESTE,0.01486814,0.01364861,0.00012796,0,0,0.00187596,0,0.03052068,2.08620944554136,0.130214357951255
620,2020,2110302,Santo Antônio dos Lopes,MA,REGIÃO NORDESTE,0.03693362,0.00954765,0,0,0.14084094,0.016151,0.01231177,0.21578497,1.17126285303351,0.0628873576824696
621,2020,2110401,São Benedito do Rio Preto,MA,REGIÃO NORDESTE,0.03933131,0.00671446,8.15e-06,0,0,0.00153196,0,0.04758588,1.29654829166793,0.0758029839882577
622,2020,2110500,São Bento,MA,REGIÃO NORDESTE,0.09931188,0.0190937,3.742e-05,1.183e-05,0,0.00912333,0.0008668,0.12844496,1.28235868663231,0.0373390168844011
623,2020,2110609,São Bernardo,MA,REGIÃO NORDESTE,0.05660284,0.01624257,4.42e-05,0,0,0.01423798,0.01322876,0.10035635,1.29062111806443,0.0819372342768241
624,2020,2110658,São Domingos do Azeitão,MA,REGIÃO NORDESTE,0.01400132,0.00195631,0,0,0,0.00570741,0,0.02166504,1.35111280908364,0.0786110061629983
625,2020,2110708,São Domingos do Maranhão,MA,REGIÃO NORDESTE,0.07873611,0.01787006,8.167e-05,0,0,0.04204176,0.04575787,0.18448746,1.76716559299955,0.0940300492818787
626,2020,2110807,São Félix de Balsas,MA,REGIÃO NORDESTE,0.00755389,0.00277469,0,0,0,0.011549,0.02649277,0.04837036,2.38935191777079,0.166350592603077
627,2020,2110856,São Francisco do Brejão,MA,REGIÃO NORDESTE,0.0151735,0.00728566,0.00094547,2.935e-05,0,0.04920634,0.02525022,0.09789054,1.39361456184439,0.0608136991653565
628,2020,2110906,São Francisco do Maranhão,MA,REGIÃO NORDESTE,0.0212444,0.00763896,0,0,0,0.01473081,0.00405506,0.04766923,2.15323742899272,0.191784413808087
629,2020,2111003,São João Batista,MA,REGIÃO NORDESTE,0.0238912,0.01427476,0,0.00024246,0,0.0150918,0,0.05350023,1.30998263577961,0.0561868686147494
630,2020,2111029,São João do Carú,MA,REGIÃO NORDESTE,0.03415368,0.00739904,0,0,0,0.02432116,0.00136486,0.06723874,2.00157166385798,0.0501153938232399
631,2020,2111052,São João do Paraíso,MA,REGIÃO NORDESTE,0.03453633,0.00556607,0,0.00011264,0,0.07515035,0.32536592,0.4407313,2.79180610813184,0.167895449958112
632,2020,2111078,São João do Soter,MA,REGIÃO NORDESTE,0.02860842,0.01098606,3.205e-05,0,0,0.00648911,0,0.04611564,1.6957929443208,0.117270168378893
633,2020,2111102,São João dos Patos,MA,REGIÃO NORDESTE,0.08059678,0.00485679,0.00084451,4.21e-06,0,0.01736446,0.00629225,0.10995901,1.89432395068441,0.122693780987333
634,2020,2111201,São José de Ribamar,MA,REGIÃO NORDESTE,0.1987157,0.15899375,0.01794984,0.00029947,0,0.00315726,0.02779713,0.40691315,1.20889929269639,0.0315826635437695
635,2020,2111250,São José dos Basílios,MA,REGIÃO NORDESTE,0.01070103,0.00492113,0,0,0,0.01135192,0.04396858,0.07094265,1.12374244983169,0.0295772887283672
636,2020,2111300,São Luís,MA,REGIÃO NORDESTE,4.32763892,0.0717269,0.23208327,0.00447118,0.26693175,0.00320791,0.04786096,4.95392089,1.26752223471815,0.0678884769118957
637,2020,2111409,São Luís Gonzaga do Maranhão,MA,REGIÃO NORDESTE,0.02867965,0.01181209,0,0,0,0.04671048,0.00077088,0.0879731,1.42576706799603,0.0789124680043092
638,2020,2111508,São Mateus do Maranhão,MA,REGIÃO NORDESTE,0.10543491,0.01279659,0.00017229,2.042e-05,0,0.02646964,0.07811416,0.223008,1.78990404538127,0.0637891907644023
639,2020,2111532,São Pedro da Água Branca,MA,REGIÃO NORDESTE,0.04000554,0.00131274,0.00021105,0,0,0.01984488,0,0.06137421,1.80070193200816,0.0587642454805295
640,2020,2111573,São Pedro dos Crentes,MA,REGIÃO NORDESTE,0.01089434,0.00186528,0,0,0,0.03916654,0.00112093,0.0530471,2.30015298637382,0.0801381509076386
641,2020,2111607,São Raimundo das Mangabeiras,MA,REGIÃO NORDESTE,0.03122982,0.004854,0.09899336,0,0,0.02420704,2.28600716,2.44529137,2.78791591902584,0.288189872505438
642,2020,2111631,São Raimundo do Doca Bezerra,MA,REGIÃO NORDESTE,0.00623246,0.00370956,0,0,0,0.00687093,0,0.01681295,1.10965458674874,0.0341986631273621
643,2020,2111672,São Roberto,MA,REGIÃO NORDESTE,0.01146721,0.00409662,0,0,0,0.00594564,0,0.02150947,0.851883642601793,0.0185485028826454
644,2020,2111706,São Vicente Ferrer,MA,REGIÃO NORDESTE,0.02741422,0.01737208,0,0,0,0.00619514,0,0.05098144,1.23073634893057,0.0317914628884413
645,2020,2111722,Satubinha,MA,REGIÃO NORDESTE,0.02024661,0.0090076,0,0,0,0.01493386,0,0.04418807,1.23538886578178,0.0359750930644315
646,2020,2111748,Senador Alexandre Costa,MA,REGIÃO NORDESTE,0.01647482,0.00481957,0,0,0,0.01073172,0.00109783,0.03312393,0.877002189692215,0.0347881919864808
647,2020,2111763,Senador La Rocque,MA,REGIÃO NORDESTE,0.03670458,0.00841785,0.00012779,0,0,0.06456933,0.01158836,0.1214079,1.82032634180158,0.100909214692132
648,2020,2111789,Serrano do Maranhão,MA,REGIÃO NORDESTE,0.01483313,0.0063282,0,0,0,0.00445898,0,0.0256203,2.16591660034894,0.0981130363460479
649,2020,2111805,Sítio Novo,MA,REGIÃO NORDESTE,0.01220978,0.01410646,7.019e-05,0,0,0.10125396,0.14466398,0.27230437,3.15829052844466,0.254520382642095
650,2020,2111904,Sucupira do Norte,MA,REGIÃO NORDESTE,0.0103071,0.00544307,0,0,0,0.01123428,0.01297745,0.0399619,1.53170795117935,0.0878408930105143
651,2020,2111953,Sucupira do Riachão,MA,REGIÃO NORDESTE,0.00856987,0.00207697,0.00024164,0,0,0.00570465,0,0.01659313,1.04793495793387,0.0461842551900767
652,2020,2112001,Tasso Fragoso,MA,REGIÃO NORDESTE,0.03168869,0.00323491,0,0,0,0.01295811,0.00046126,0.04834297,3.87580853334949,0.359778225560196
653,2020,2112100,Timbiras,MA,REGIÃO NORDESTE,0.06256945,0.00945409,0,0,0,0.00613199,0.00060637,0.0787619,1.74048722942973,0.121080811920867
654,2020,2112209,Timon,MA,REGIÃO NORDESTE,0.46536792,0.0257555,0.01984698,0.00023264,0,0.01704307,0.12455753,0.65280364,1.60574250026384,0.142187581831257
655,2020,2112233,Trizidela do Vale,MA,REGIÃO NORDESTE,0.04322076,0.0037562,0.00152005,0,0,0.01221509,0.00066237,0.06137447,0.629494896462086,0.0181677163632023
656,2020,2112274,Tufilândia,MA,REGIÃO NORDESTE,0.00590214,0.00291136,0,0,0,0.00980522,0,0.01861872,0.907125323999452,0.0220629920297122
657,2020,2112308,Tuntum,MA,REGIÃO NORDESTE,0.0691737,0.0263804,0.00785087,0,0,0.08723484,0.03221971,0.22285953,3.84296216933799,0.276699091184772
658,2020,2112407,Turiaçu,MA,REGIÃO NORDESTE,0.05087193,0.02508845,0,0,0,0.00789194,0,0.08385232,4.47035067736637,0.209576899844083
659,2020,2112456,Turilândia,MA,REGIÃO NORDESTE,0.04848544,0.01440999,0,0,0,0.02084461,0.03373332,0.11747336,2.3910197097927,0.122909810157113
660,2020,2112506,Tutóia,MA,REGIÃO NORDESTE,0.05392033,0.04012686,0.00032829,0.00138719,0,0.00965875,0.00671765,0.11213906,2.0931247936386,0.134349537218648
661,2020,2112605,Urbano Santos,MA,REGIÃO NORDESTE,0.07190081,0.00821877,5.9e-06,0,0,0.00161988,0,0.08174536,1.86808815738546,0.0982687946732436
662,2020,2112704,Vargem Grande,MA,REGIÃO NORDESTE,0.11376606,0.02694452,0.00067725,3.293e-05,0,0.02594763,0.00161432,0.1689827,1.86398621890922,0.159374681241294
663,2020,2112803,Viana,MA,REGIÃO NORDESTE,0.09327804,0.02612946,9.774e-05,2.81e-05,0,0.02665377,0.07324111,0.21942823,2.74657054429558,0.0950659569334599
664,2020,2112852,Vila Nova dos Martírios,MA,REGIÃO NORDESTE,0.03107877,0.00576825,0.0003385,3.04e-06,0,0.0542581,0.05092984,0.1423765,1.47973762051165,0.0969481650784286
665,2020,2112902,Vitória do Mearim,MA,REGIÃO NORDESTE,0.06472694,0.0189281,5.122e-05,5.806e-05,0,0.02006146,0.32270413,0.4265299,1.66191701846862,0.0583373172947031
666,2020,2113009,Vitorino Freire,MA,REGIÃO NORDESTE,0.05489847,0.01721202,0.00010699,0,0,0.05495562,0.00317246,0.13034557,2.1184842698467,0.106325865659834
667,2020,2114007,Zé Doca,MA,REGIÃO NORDESTE,0.10161261,0.02311979,0.00025615,4.695e-05,0,0.08625419,0.00320334,0.21449304,3.25227970912363,0.196591535528982
668,2020,2200053,Acauã,PI,REGIÃO NORDESTE,0.00158464,0.00496635,5.058e-05,4.8e-06,0,0.01373343,0.02330223,0.04364203,1.754356721803,0.105027483794334
669,2020,2200103,Agricolândia,PI,REGIÃO NORDESTE,0.00572055,0.00122276,0,0,0,0.00152125,0.00053877,0.00900333,0.674671453570412,0.00917865131253069
670,2020,2200202,Água Branca,PI,REGIÃO NORDESTE,0.0313983,0.00165409,0.00044307,9.1e-07,0,0.00241634,0.02255076,0.05846348,0.444861166741494,0.00792469380473786
671,2020,2200251,Alagoinha do Piauí,PI,REGIÃO NORDESTE,0.00746534,0.00314754,0,0,0,0.00674807,0,0.01736095,0.942054046806561,0.0436099409720673
672,2020,2200277,Alegrete do Piauí,PI,REGIÃO NORDESTE,0.00438212,0.00179272,4.4e-06,0,0,0.00382113,0.00045452,0.01045489,0.64814844538828,0.02314512982743
673,2020,2200301,Alto Longá,PI,REGIÃO NORDESTE,0.01518157,0.00553213,1.08e-05,0,0,0.01944388,0.03294482,0.0731132,1.82220328337666,0.141791581645817
674,2020,2200400,Altos,PI,REGIÃO NORDESTE,0.07616698,0.00969709,0.00258694,5.4e-06,0,0.01272047,0.08158763,0.18276451,1.18784819578988,0.0780914267808575
675,2020,2200459,Alvorada do Gurguéia,PI,REGIÃO NORDESTE,0.00804599,0.00270884,0,0,0,0.00472816,0.09414786,0.10963085,2.19207457041077,0.175054941562009
676,2020,2200509,Amarante,PI,REGIÃO NORDESTE,0.01414492,0.00697255,0.00011356,0,0,0.00987926,0.06849928,0.09960957,1.90564007345604,0.0944177538801738
677,2020,2200608,Angical do Piauí,PI,REGIÃO NORDESTE,0.01395525,0.00099727,0,1.418e-05,0,0.00422174,0.02406505,0.04325349,0.763705888885621,0.0182528130721091
678,2020,2200707,Anísio de Abreu,PI,REGIÃO NORDESTE,0.00983188,0.00377612,3.519e-05,0,0,0.00402857,0.00222734,0.0198991,0.880389295490272,0.027798719063523
679,2020,2200806,Antônio Almeida,PI,REGIÃO NORDESTE,0.0048534,0.00054424,0,0.00207837,0,0.00261411,0,0.01009011,1.07959292525947,0.0528664687504098
680,2020,2200905,Aroazes,PI,REGIÃO NORDESTE,0.00636805,0.0015166,0,0,0,0.00673925,0.01448828,0.02911218,1.63573035988559,0.0671266715570422
681,2020,2200954,Aroeiras do Itaim,PI,REGIÃO NORDESTE,0.00053304,0.00186316,0.00016249,0,0,0.00362439,0.01286742,0.01905049,0.618180106162566,0.0210537951583075
682,2020,2201002,Arraial,PI,REGIÃO NORDESTE,0.00406352,0.00179426,0,0,0,0.00366788,0,0.00952566,1.31545795831815,0.0558305549577012
683,2020,2201051,Assunção do Piauí,PI,REGIÃO NORDESTE,0.01245152,0.00311091,0,0,0,0.00650411,0.01302696,0.03509351,1.58431652682852,0.138063516251859
684,2020,2201101,Avelino Lopes,PI,REGIÃO NORDESTE,0.01774173,0.00277429,4.826e-05,0,0,0.01153212,0.00445539,0.0365518,1.60456994575378,0.10770899900315
685,2020,2201150,Baixa Grande do Ribeiro,PI,REGIÃO NORDESTE,0.02195025,0.00293723,3.301e-05,0,0,0.00982274,0.00189398,0.03663721,4.27187813450061,0.641291510590759
686,2020,2201176,Barra D'Alcântara,PI,REGIÃO NORDESTE,0.00495303,0.0013095,0,0,0,0.00217183,0.00785201,0.01628637,0.824409620808178,0.021533377686476
687,2020,2201200,Barras,PI,REGIÃO NORDESTE,0.03814176,0.01768774,0.00039166,4.37e-06,0,0.01622351,0.05543611,0.12788514,2.30188147304205,0.140082172988898
688,2020,2201309,Barreiras do Piauí,PI,REGIÃO NORDESTE,0.00424229,0.00089485,0,0,0,0.00373861,0,0.00887576,2.7078473988427,0.167245989386997
689,2020,2201408,Barro Duro,PI,REGIÃO NORDESTE,0.01155295,0.00157146,1.309e-05,3.4e-07,0,0.00152495,0.02886933,0.04353211,0.456962083072823,0.0107059135527623
690,2020,2201507,Batalha,PI,REGIÃO NORDESTE,0.03385146,0.01216859,4.906e-05,1.61e-05,0,0.02050282,0.04719627,0.11378431,2.40804684364192,0.129393717644437
691,2020,2201556,Bela Vista do Piauí,PI,REGIÃO NORDESTE,0.00880682,0.00175066,0,0,0,0.00813119,0.00235869,0.02104737,0.986450668077373,0.0409588915536656
692,2020,2201572,Belém do Piauí,PI,REGIÃO NORDESTE,0.00285213,0.00121962,0,0,0,0.002764,0,0.00683575,0.713530574698119,0.019925599933834
693,2020,2201606,Beneditinos,PI,REGIÃO NORDESTE,0.00972735,0.00227829,6.11e-06,0,0,0.00668577,0.01172213,0.03041965,1.45688094103339,0.064350420740251
694,2020,2201705,Bertolínia,PI,REGIÃO NORDESTE,0.01238447,0.00101342,7.72e-06,0,0,0.00695079,0.00412614,0.02448254,1.72251769775862,0.100438409520217
695,2020,2201739,Betânia do Piauí,PI,REGIÃO NORDESTE,0.00730247,0.00224042,0,0,0,0.00477959,0.0076486,0.02197108,1.1330662801023,0.0463297259844423
696,2020,2201770,Boa Hora,PI,REGIÃO NORDESTE,0.00362594,0.00363422,0,0,0,0.00275345,0,0.01001361,0.83522062942413,0.0275014481553475
697,2020,2201804,Bocaina,PI,REGIÃO NORDESTE,0.00328967,0.00195211,0,0,0,0.00315754,0.00707436,0.01547368,0.660850975371131,0.0219747066142117
698,2020,2201903,Bom Jesus,PI,REGIÃO NORDESTE,0.04335496,0.00347296,0.00091071,0,0,0.01795701,0.02279727,0.08849291,4.03489653809996,0.450030342000807
699,2020,2201919,Bom Princípio do Piauí,PI,REGIÃO NORDESTE,0.00482384,0.00273059,0.00011532,4e-08,0,0.00299521,0.00128073,0.01194573,0.994322531522051,0.0424356232053048
700,2020,2201929,Bonfim do Piauí,PI,REGIÃO NORDESTE,0.00396837,0.00260562,0,0,0,0.0050576,0.00189678,0.01352837,0.731258407868306,0.0237918487177552
701,2020,2201945,Boqueirão do Piauí,PI,REGIÃO NORDESTE,0.00737745,0.00238345,0,0,0,0.00251592,0.00294308,0.0152199,0.941651339270957,0.0226784818802533
702,2020,2201960,Brasileira,PI,REGIÃO NORDESTE,0.00580492,0.00345124,0,0,0,0.00551685,0.0112366,0.02600961,1.90556607529697,0.0717475744481397
703,2020,2201988,Brejo do Piauí,PI,REGIÃO NORDESTE,0.0045274,0.00161288,0,0,0,0.00812329,0.08607959,0.10034316,2.24554469768802,0.179248470420426
704,2020,2202000,Buriti dos Lopes,PI,REGIÃO NORDESTE,0.02466989,0.00656005,0.00038788,0.00044619,0,0.00583441,1.01561641,1.05351483,1.5344569880533,0.0562397809312148
705,2020,2202026,Buriti dos Montes,PI,REGIÃO NORDESTE,0.00512723,0.00401361,0,0,0,0.00874233,0.00963959,0.02752275,2.55683865741278,0.216307144494739
706,2020,2202059,Cabeceiras do Piauí,PI,REGIÃO NORDESTE,0.00450648,0.00713172,5.44e-05,2.231e-05,0,0.00839698,0.00684139,0.02695328,1.05650003706829,0.0495808721571619
707,2020,2202075,Cajazeiras do Piauí,PI,REGIÃO NORDESTE,0.0025457,0.00190252,0,0,0,0.00425231,0.00484192,0.01354244,1.0040193527771,0.0420739437336784
708,2020,2202083,Cajueiro da Praia,PI,REGIÃO NORDESTE,0.01340194,0.00373166,0,0,0,0.00130702,0,0.01844062,0.719564389673229,0.0221029058744397
709,2020,2202091,Caldeirão Grande do Piauí,PI,REGIÃO NORDESTE,0.00491693,0.00280417,0,0,0,0.00393826,0,0.01165936,0.790955229059097,0.0405257084723955
710,2020,2202109,Campinas do Piauí,PI,REGIÃO NORDESTE,0.00451252,0.00278189,0,0,0,0.01069705,0.04279419,0.06078565,1.06316454520408,0.0681177302836006
711,2020,2202117,Campo Alegre do Fidalgo,PI,REGIÃO NORDESTE,0.0060301,0.00179758,0,0,0,0.00545341,0,0.0132811,1.235862683524,0.0539880459723715
712,2020,2202133,Campo Grande do Piauí,PI,REGIÃO NORDESTE,0.00397667,0.00311347,0,1.414e-05,0,0.00228429,0,0.00938858,0.67997002123559,0.0255284017760789
713,2020,2202174,Campo Largo do Piauí,PI,REGIÃO NORDESTE,0.00792239,0.00432082,0,0,0,0.00522637,0.00185823,0.0193278,1.08266158334582,0.0389032200036074
714,2020,2202208,Campo Maior,PI,REGIÃO NORDESTE,0.06292905,0.00973677,0.00531601,0.00010455,0,0.02598851,0.10097641,0.2050513,2.70866445901553,0.136618296930072
715,2020,2202251,Canavieira,PI,REGIÃO NORDESTE,0.00257104,0.00178069,0,0,0,0.00757233,0.00213813,0.01406218,2.48405723421666,0.177195210277731
716,2020,2202307,Canto do Buriti,PI,REGIÃO NORDESTE,0.01620476,0.00758413,0.00102608,0,0,0.00976995,0.1765282,0.21111311,2.92704915911969,0.355071597539777
717,2020,2202406,Capitão de Campos,PI,REGIÃO NORDESTE,0.01845428,0.00371099,0,0,0,0.0053587,0.00428957,0.03181353,1.28770218777806,0.0482542891764573
718,2020,2202455,Capitão Gervásio Oliveira,PI,REGIÃO NORDESTE,0.00499673,0.00142096,0,1.04e-05,0,0.00901968,0.00180661,0.01725438,1.60660765918275,0.0931448766920258
719,2020,2202505,Caracol,PI,REGIÃO NORDESTE,0.00717346,0.00514694,0,0.00020961,0,0.00462377,0.01001311,0.0271669,2.09972253253823,0.132500040593939
720,2020,2202539,Caraúbas do Piauí,PI,REGIÃO NORDESTE,0.00462114,0.00332503,0,0,0,0.0083753,0.00260285,0.01892433,0.980665771271861,0.0383732717509341
721,2020,2202554,Caridade do Piauí,PI,REGIÃO NORDESTE,0.0040338,0.00232738,2.176e-05,0,0,0.00730561,0.00547616,0.0191647,0.921905942303952,0.0410919581494884
722,2020,2202604,Castelo do Piauí,PI,REGIÃO NORDESTE,0.03754067,0.00406026,0.00152974,0.00011081,0,0.01503168,0.02614139,0.08441455,2.68428129248807,0.166028242796376
723,2020,2202653,Caxingó,PI,REGIÃO NORDESTE,0.00224424,0.0035096,2.118e-05,0,0,0.00370878,0.25423266,0.26371646,1.24248065314541,0.0397271326471538
724,2020,2202703,Cocal,PI,REGIÃO NORDESTE,0.02526636,0.01154409,4.198e-05,0,0,0.01241917,0.02575983,0.07503143,1.75776566541714,0.103318291279396
725,2020,2202711,Cocal de Telha,PI,REGIÃO NORDESTE,0.01040633,0.00130479,4.07e-06,0,0,0.00308871,0.00097358,0.01577747,0.656019805859223,0.0229914816992737
726,2020,2202729,Cocal dos Alves,PI,REGIÃO NORDESTE,0.00567831,0.00282444,0,0,0,0.0039967,0,0.01249945,1.102661070216,0.0291160510371157
727,2020,2202737,Coivaras,PI,REGIÃO NORDESTE,0.00899447,0.00189006,1.1e-05,0,0,0.00352158,0.01796384,0.03238094,0.948539463487759,0.0395954856998349
728,2020,2202752,Colônia do Gurguéia,PI,REGIÃO NORDESTE,0.01364568,0.0008867,1.1e-05,0,0,0.00448859,0.04248373,0.06151569,1.06492505364571,0.0353327658650342
729,2020,2202778,Colônia do Piauí,PI,REGIÃO NORDESTE,0.00536815,0.0040423,0,0,0,0.00822295,0.049406,0.0670394,1.26943167760511,0.0776191114667651
730,2020,2202802,Conceição do Canindé,PI,REGIÃO NORDESTE,0.00481581,0.00183784,0,0,0,0.00520933,0.11090669,0.12276966,1.27440861610887,0.0681753188616641
731,2020,2202851,Coronel José Dias,PI,REGIÃO NORDESTE,0.00538556,0.0018891,9.546e-05,0,0,0.00803911,0.00122253,0.01663176,2.43606340447316,0.157407348896122
732,2020,2202901,Corrente,PI,REGIÃO NORDESTE,0.03274086,0.00632436,0.00112132,0,0,0.02090714,0.01287876,0.07397243,2.22328675142608,0.251680856416716
