OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
242,1980,2108801,Pirapemas,MA,REGIÃO NORDESTE,0.01620351,0.01176141,0.00047836,0,0,0.00998616,0.00011491,0.03854435,1.33852979783808,0.0621101576411559
243,1980,2108900,Poção de Pedras,MA,REGIÃO NORDESTE,0.02089852,0.0318573,0.00141087,0,0,0.02656944,0.00012731,0.08086344,1.22084911613093,0.0426541684283605
244,1980,2109007,Porto Franco,MA,REGIÃO NORDESTE,0.02799402,0.02061458,0.00066654,3e-08,0,0.04296363,0.04723167,0.13947047,3.04797028875959,0.333947221017465
245,1980,2109106,Presidente Dutra,MA,REGIÃO NORDESTE,0.02229078,0.02926613,0.00460676,0,0,0.02237069,0.00095523,0.07948959,1.85407627403369,0.0940757403074261
246,1980,2109205,Presidente Juscelino,MA,REGIÃO NORDESTE,0.00346112,0.00550716,0.00017272,0,0,0.00135693,0,0.01049793,1.32490617696676,0.0372537865586257
247,1980,2109304,Presidente Vargas,MA,REGIÃO NORDESTE,0.00448225,0.00756679,8.115e-05,0,0,0.00487611,0.00036377,0.01737007,1.0816839189604,0.0386143152292527
248,1980,2109403,Primeira Cruz,MA,REGIÃO NORDESTE,0.01199573,0.01484339,0.00094541,9.612e-05,0,0.01024089,0,0.03812153,2.91648792880314,0.23846369655627
249,1980,2109502,Riachão,MA,REGIÃO NORDESTE,0.01253691,0.02311644,0.00014296,0,0,0.05303436,0.00295818,0.09178885,5.93402377151857,0.638224840222904
250,1980,2109601,Rosário,MA,REGIÃO NORDESTE,0.03041906,0.01919478,0.00339036,8.3e-07,0,0.00990955,0.00668888,0.06960346,1.82916806950119,0.107668847749696
251,1980,2109700,Sambaíba,MA,REGIÃO NORDESTE,0.00263862,0.00506395,0,0,0,0.00927986,0,0.01698243,4.47523158780225,0.244822394826524
252,1980,2109809,Santa Helena,MA,REGIÃO NORDESTE,0.01264669,0.02997309,8.579e-05,0,0,0.04095747,0.00025429,0.08391733,3.57760249203685,0.201428646307419
253,1980,2109908,Santa Inês,MA,REGIÃO NORDESTE,0.15037839,0.01091136,0.00752079,0,0,0.01182704,0,0.18063759,0.922534764664581,0.0274941830858947
254,1980,2110005,Santa Luzia,MA,REGIÃO NORDESTE,0.03442396,0.0948248,0.00477432,0,0,0.06665778,5.594e-05,0.2007368,5.30237882758413,1.12332140394629
255,1980,2110104,Santa Quitéria do Maranhão,MA,REGIÃO NORDESTE,0.01175748,0.01701138,0.0010236,0,0,0.00935425,0.00013317,0.03927989,2.18536161355884,0.171630386094068
256,1980,2110203,Santa Rita,MA,REGIÃO NORDESTE,0.01203992,0.01558451,0.00091421,0,0,0.00961656,0.00450514,0.04266036,1.49321710731555,0.062526883582602
257,1980,2110302,Santo Antônio dos Lopes,MA,REGIÃO NORDESTE,0.01609736,0.02205601,0.00214147,0,0,0.01223851,0.00026779,0.05280114,0.943247482655689,0.048790812958103
258,1980,2110401,São Benedito do Rio Preto,MA,REGIÃO NORDESTE,0.00920328,0.01167448,0.00028517,0,0,0.00768936,0,0.02885228,1.5145214753533,0.0916216199713665
259,1980,2110500,São Bento,MA,REGIÃO NORDESTE,0.03271653,0.01599945,0.00211693,0,0,0.01440877,3.05e-06,0.06524472,1.48154710926945,0.0470467229918606
260,1980,2110609,São Bernardo,MA,REGIÃO NORDESTE,0.00827326,0.02356414,0.00034698,0,0,0.01385587,0.00260258,0.04864284,2.20748814588527,0.215033253568597
261,1980,2110708,São Domingos do Maranhão,MA,REGIÃO NORDESTE,0.03360209,0.02377124,0.00066691,0,0,0.00796094,8.035e-05,0.06608154,2.1044777899995,0.138158330961703
262,1980,2110807,São Félix de Balsas,MA,REGIÃO NORDESTE,0.00154278,0.00638484,0,0,0,0.01102953,0,0.01895716,2.31320531504782,0.179767294670637
263,1980,2110906,São Francisco do Maranhão,MA,REGIÃO NORDESTE,0.00507369,0.0136788,0.0001766,0,0,0.01761689,1.864e-05,0.03656461,2.13377494627187,0.225507158545438
264,1980,2111003,São João Batista,MA,REGIÃO NORDESTE,0.00718243,0.02371366,0.00270157,0,0,0.03521204,5.8e-07,0.06881029,1.4090883127293,0.0704964831665812
265,1980,2111102,São João dos Patos,MA,REGIÃO NORDESTE,0.04679729,0.01166804,0.00340872,0,0,0.01265502,3.821e-05,0.07456728,1.83636624991623,0.16193687657585
266,1980,2111201,São José de Ribamar,MA,REGIÃO NORDESTE,0.08957971,0.01563457,0.00298399,1.2e-07,0,0.00161964,0.00062257,0.11044059,1.16505210824265,0.0350828548639631
267,1980,2111300,São Luís,MA,REGIÃO NORDESTE,1.01915699,0.22924971,0.13063157,7.8e-07,0,0.00390167,0.01178398,1.3947247,1.16501420955025,0.0670646123881819
268,1980,2111409,São Luís Gonzaga do Maranhão,MA,REGIÃO NORDESTE,0.009366,0.02988903,0.00017424,0,0,0.01963961,0.00025723,0.0593261,1.50077203751093,0.0883617870343757
269,1980,2111508,São Mateus do Maranhão,MA,REGIÃO NORDESTE,0.04576893,0.0133493,0.0010031,0,0,0.01141781,5.75e-06,0.07154488,1.69334286853178,0.0749255614190622
270,1980,2111607,São Raimundo das Mangabeiras,MA,REGIÃO NORDESTE,0.00992149,0.00880073,0.00075908,0,0,0.01759994,0.0317432,0.06882445,2.6545932678586,0.288939103623012
271,1980,2111706,São Vicente Ferrer,MA,REGIÃO NORDESTE,0.00444531,0.0206901,0.00038559,0,0,0.01293869,0,0.03845969,1.21412294067671,0.0365060325788463
272,1980,2111805,Sítio Novo,MA,REGIÃO NORDESTE,0.00380179,0.00917858,0,0,0,0.02106831,0.00031921,0.03436788,3.13414169211251,0.238545662260523
273,1980,2111904,Sucupira do Norte,MA,REGIÃO NORDESTE,0.00252284,0.01009443,0.00014296,0,0,0.00621839,0,0.01897862,1.7450246315068,0.103670343867384
274,1980,2112001,Tasso Fragoso,MA,REGIÃO NORDESTE,0.00586026,0.00479374,0,0,0,0.00831205,4e-08,0.01896609,3.76713815535836,0.363270585888714
275,1980,2112100,Timbiras,MA,REGIÃO NORDESTE,0.01069596,0.01922003,0.00107787,0,0,0.01557986,6.09e-06,0.04657981,1.5288234874033,0.0995725464006637
276,1980,2112209,Timon,MA,REGIÃO NORDESTE,0.17140045,0.02188768,0.00588674,6.6e-07,0,0.02049181,0.00881537,0.22848271,1.60815229867486,0.139820801607161
277,1980,2112308,Tuntum,MA,REGIÃO NORDESTE,0.03354311,0.02923546,0.00165598,0,0,0.03516632,0.0003018,0.09990267,3.17383326065153,0.343801160180352
278,1980,2112407,Turiaçu,MA,REGIÃO NORDESTE,0.0123347,0.06143528,0.00380918,1.11e-06,0,0.03319472,0.00153781,0.1123128,7.08606530785881,0.60022093202261
279,1980,2112506,Tutóia,MA,REGIÃO NORDESTE,0.01720298,0.03653501,0.00531045,0.00040147,0,0.01057232,0.00073791,0.07076014,2.71692036143144,0.199496202234097
280,1980,2112605,Urbano Santos,MA,REGIÃO NORDESTE,0.00785652,0.01955871,0.00035963,0,0,0.01099417,0.00225703,0.04102607,2.10344879805072,0.158201650796592
281,1980,2112704,Vargem Grande,MA,REGIÃO NORDESTE,0.02940994,0.02832829,0.00106379,0,0,0.02943274,0.01072133,0.09895609,1.86740249057611,0.172257297777379
282,1980,2112803,Viana,MA,REGIÃO NORDESTE,0.03002684,0.03888597,0.00360697,0,0,0.05844979,0.00046375,0.13143331,2.88576996565074,0.0943308732620974
283,1980,2112902,Vitória do Mearim,MA,REGIÃO NORDESTE,0.02811832,0.04947056,0.00093999,0,0,0.02534857,0.0081549,0.11203234,3.12079741391017,0.187088828380976
284,1980,2113009,Vitorino Freire,MA,REGIÃO NORDESTE,0.02852804,0.02295749,0.00047731,0,0,0.03288945,0.01652564,0.10137792,1.24546414013715,0.0585372947001491
285,1980,2200103,Agricolândia,PI,REGIÃO NORDESTE,0.00420979,0.00143366,7.148e-05,0,0,0.00111374,0,0.00682867,0.466858706159491,0.0105761158695671
286,1980,2200202,Água Branca,PI,REGIÃO NORDESTE,0.0205373,0.00386587,0.00130669,0,0,0.00279361,0.00019082,0.02869428,0.7318803432796,0.0219895695546105
287,1980,2200301,Alto Longá,PI,REGIÃO NORDESTE,0.00515131,0.01227971,0.00038062,0,0,0.02315485,0.00339908,0.04436557,1.86058053631243,0.201449210142205
288,1980,2200400,Altos,PI,REGIÃO NORDESTE,0.03602851,0.01589116,0.00091356,0,0,0.01978577,0.00086013,0.07347913,1.67014106712412,0.152679183668534
289,1980,2200509,Amarante,PI,REGIÃO NORDESTE,0.01065085,0.00623302,0.0001948,0,0,0.01016668,0.04950648,0.07675183,2.00215106809193,0.103410333622878
290,1980,2200608,Angical do Piauí,PI,REGIÃO NORDESTE,0.00649901,0.00219695,0.0006608,0,0,0.00310777,8.3e-07,0.01246536,0.719685389726618,0.0191556312744849
291,1980,2200707,Anísio de Abreu,PI,REGIÃO NORDESTE,0.00280108,0.00622484,0.00022335,0,0,0.00717574,0,0.01642501,1.67495280464088,0.127613195127399
292,1980,2200806,Antônio Almeida,PI,REGIÃO NORDESTE,0.00098298,0.00235013,0,1.107e-05,0,0.00536148,0.01580203,0.02450768,1.66335935155015,0.131280000788544
293,1980,2200905,Aroazes,PI,REGIÃO NORDESTE,0.00257121,0.00648217,0,0,0,0.02340838,0.0067789,0.03924067,2.12302408176239,0.13050527184262
294,1980,2201002,Arraial,PI,REGIÃO NORDESTE,0.00156155,0.00298709,0,0,0,0.00477047,0,0.00931911,1.20114239169122,0.0618662963562778
295,1980,2201101,Avelino Lopes,PI,REGIÃO NORDESTE,0.00359535,0.00686666,8.115e-05,0,0,0.01265222,0,0.02319537,2.56098711188326,0.231179030523668
296,1980,2201200,Barras,PI,REGIÃO NORDESTE,0.01322405,0.02814146,0.00140374,0,0,0.03667286,0.00640358,0.08584569,2.35162835489291,0.219718849511709
297,1980,2201309,Barreiras do Piauí,PI,REGIÃO NORDESTE,0.00100632,0.00195094,8.115e-05,0,0,0.00777203,0.00230304,0.01311347,2.62039795501098,0.229798162581977
298,1980,2201408,Barro Duro,PI,REGIÃO NORDESTE,0.00662862,0.00304176,0.0010725,3e-08,0,0.00265373,0.00056801,0.01396466,0.646862658879082,0.0208083912112793
299,1980,2201507,Batalha,PI,REGIÃO NORDESTE,0.01217676,0.01387668,0.00072401,0,0,0.02796711,0.01093585,0.06568041,2.09821433666152,0.14122701178005
300,1980,2201606,Beneditinos,PI,REGIÃO NORDESTE,0.0033218,0.00866338,7.148e-05,2.31e-06,0,0.01814888,0.00286818,0.03307602,1.76080799483725,0.119893240862308
